date,areaType,areaCode,areaName,newCasesBySpecimenDate
22/02/2021,region,E12000001,North East,547
22/02/2021,region,E12000004,East Midlands,1354
22/02/2021,region,E12000007,London,1025
22/02/2021,region,E12000002,North West,1764
22/02/2021,region,E12000009,South West,570
22/02/2021,region,E12000008,South East,1072
22/02/2021,region,E12000003,Yorkshire and The Humber,1225
22/02/2021,region,E12000006,East of England,866
23/02/2021,region,E12000005,West Midlands,1137
23/02/2021,region,E12000001,North East,391
23/02/2021,region,E12000004,East Midlands,1128
23/02/2021,region,E12000007,London,913
23/02/2021,region,E12000002,North West,1307
23/02/2021,region,E12000009,South West,418
23/02/2021,region,E12000008,South East,836
23/02/2021,region,E12000003,Yorkshire and The Humber,1105
23/02/2021,region,E12000006,East of England,865
24/02/2021,region,E12000005,West Midlands,979
24/02/2021,region,E12000001,North East,432
24/02/2021,region,E12000004,East Midlands,949
24/02/2021,region,E12000007,London,715
24/02/2021,region,E12000002,North West,1250
24/02/2021,region,E12000009,South West,381
24/02/2021,region,E12000008,South East,763
24/02/2021,region,E12000003,Yorkshire and The Humber,1045
24/02/2021,region,E12000006,East of England,621
25/02/2021,region,E12000005,West Midlands,838
25/02/2021,region,E12000001,North East,447
25/02/2021,region,E12000004,East Midlands,774
25/02/2021,region,E12000007,London,607
25/02/2021,region,E12000002,North West,1161
25/02/2021,region,E12000009,South West,340
25/02/2021,region,E12000008,South East,692
25/02/2021,region,E12000003,Yorkshire and The Humber,878
25/02/2021,region,E12000006,East of England,558
26/02/2021,region,E12000005,West Midlands,661
26/02/2021,region,E12000001,North East,313
26/02/2021,region,E12000004,East Midlands,582
26/02/2021,region,E12000007,London,431
26/02/2021,region,E12000002,North West,691
26/02/2021,region,E12000009,South West,252
26/02/2021,region,E12000008,South East,495
26/02/2021,region,E12000003,Yorkshire and The Humber,658
26/02/2021,region,E12000006,East of England,411
27/02/2021,region,E12000005,West Midlands,94
27/02/2021,region,E12000001,North East,84
27/02/2021,region,E12000004,East Midlands,60
27/02/2021,region,E12000007,London,92
27/02/2021,region,E12000002,North West,64
27/02/2021,region,E12000009,South West,57
27/02/2021,region,E12000008,South East,72
27/02/2021,region,E12000003,Yorkshire and The Humber,42
27/02/2021,region,E12000006,East of England,54
